sample,contig_name,contig_length,read_count,nr,nt_or_nr,bitscore,align_length,taxon_group_blast,tax_id,identity,sci_name,com_names,lca_taxid,lca_taxid.1,lca_name,common_nr,phylum,family,chordata,blasted,cluster,taxid_curated,poly_group,name,provisional_name,segment,curated,rdrp,taxon_group,taxid,ska_genus,ska_species,collected_by,idseq_nonhost_reads,hex_read_count,contaminating_and_hex_reads,nonhost_reads,total_reads,read_prop,identity_qcov,group,baltimore_group,genome_description,number_of_segments_conventional
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_4_length_4346_cov_43.853830,4346,4429,TRUE,nr,1633,849,Viruses,1239567,96.6,Mamastrovirus 3,QBJ01390.1 MAG: ORF1a [Mamastrovirus 3],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1137931,7,Astrovirus wild boar/WBAstV-1/2011/HUN,,RdRp_NS,TRUE,TRUE,Viruses,1137931,Swine,Pig,Ebonyi,21978928,390,599868,21379060,35838192,0.000207165,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_4_length_4346_cov_43.853830,4346,4429,TRUE,nr,1633,849,Viruses,1239567,96.6,Mamastrovirus 3,QBJ01390.1 MAG: ORF1a [Mamastrovirus 3],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,2920443,14,Jiangsu mamastrovirus 1,,RdRp_NS,TRUE,TRUE,Viruses,2920443,Swine,Pig,Ebonyi,21978928,390,599868,21379060,35838192,0.000207165,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_4_length_4346_cov_43.853830,4346,4429,TRUE,nr,1633,849,Viruses,1239567,96.6,Mamastrovirus 3,QBJ01390.1 MAG: ORF1a [Mamastrovirus 3],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1239567,17,Mamastrovirus 3,Abak-Mamastrovirus 3,RdRp_NS,TRUE,TRUE,Viruses,1239567,Swine,Pig,Ebonyi,21978928,390,599868,21379060,35838192,0.000207165,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_4_length_4346_cov_43.853830,4346,4429,TRUE,nr,1633,849,Viruses,1239567,96.6,Mamastrovirus 3,QBJ01390.1 MAG: ORF1a [Mamastrovirus 3],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1239567,19,Mamastrovirus 4,,RdRp_NS,TRUE,TRUE,Viruses,1239567,Swine,Pig,Ebonyi,21978928,390,599868,21379060,35838192,0.000207165,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_42_length_2548_cov_10.621611,2548,744,TRUE,nr,1070,521,Viruses,1137931,96,Astrovirus wild boar/WBAstV-1/2011/HUN,"YP_005271208.1 ORF1b, partial [Astrovirus wild boar/WBAstV-1/2011/HUN]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,7138,1137931,7,Astrovirus wild boar/WBAstV-1/2011/HUN,,RdRp_NS,TRUE,TRUE,Viruses,1137931,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,5.31E-05,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_55_length_2260_cov_13.990838,2260,32034,TRUE,nr,1059,504,Viruses,2920442,97.8,Jiangsu mamastrovirus 1,UMO75778.1 MAG: ORF1ab [Jiangsu mamastrovirus 1],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,9251,2920443,14,Jiangsu mamastrovirus 1,,RdRp_NS,TRUE,TRUE,Viruses,2920443,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,0.00256908,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_59_length_2198_cov_94.247996,2198,3150,TRUE,nr,980,748,Viruses,1105379,67.2,Porcine astrovirus 4,QEQ91926.1 ORF2 [Porcine astrovirus 4],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,9855,1105378,21,Porcine astrovirus 2,nan-Porcine astrovirus 2,RdRp_SP,TRUE,TRUE,Viruses,1105378,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,0.000252625,,Virus,IV,single stranded RNA positive sense,1
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_29_length_2169_cov_11.483748,2169,722,TRUE,nr,890,451,Viruses,1868658,99.8,Human astrovirus,WMV69882.1 MAG: ORF2 [Human astrovirus],1868658,1868658,Human astrovirus,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,10127,1609138,13,Human astrovirus MLB3,,RdRp_SP,TRUE,TRUE,Viruses,1609138,Caprine,Goat,Ebonyi ,11109452,93517,179659,10929793,24738340,6.61E-05,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_58_length_1811_cov_3.317762,1811,147,TRUE,nr,583,299,Viruses,70793,96.3,Turkey astrovirus,NP_853540.1 orf1ab polyprotein (pp1ab) [Turkey astrovirus],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,15327,70793,25,Turkey astrovirus,,NSP,TRUE,FALSE,Viruses,70793,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,4.58E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_119_length_1731_cov_4.451632,1731,137,TRUE,nr,1040,556,Viruses,1239567,94.1,Mamastrovirus 3,"QRD99468.1 MAG: nonstructural protein, partial [Mamastrovirus 3]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,16798,1239567,17,Mamastrovirus 3,Abak-Mamastrovirus 3,RdRp_NS,TRUE,TRUE,Viruses,1239567,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,1.10E-05,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_78_length_1713_cov_23.963325,1713,799,TRUE,nr,1061,526,Viruses,2598089,92.8,Ovine astrovirus S6.1,QDP38702.1 nonstructural protein nsp1ab [Ovine astrovirus S6.1],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,17148,2598088,20,Ovine astrovirus S5.1,,RdRp_NS,TRUE,TRUE,Viruses,2598088,Caprine,Goat,Ondo,21656736,244074,316763,21339973,42621040,3.74E-05,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_132_length_1648_cov_1672.429026,1648,54700,TRUE,nr,877,446,Viruses,1105379,98,Porcine astrovirus 4,WAK45908.1 MAG: ORF1A [Porcine astrovirus 4],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,18548,1105378,21,Porcine astrovirus 2,nan-Porcine astrovirus 2,RdRp_NS,TRUE,TRUE,Viruses,1105378,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,0.00438686,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_155_length_1646_cov_3.698534,1646,136,TRUE,nr,926,548,Viruses,1105379,86.1,Porcine astrovirus 4,API61736.1 capsid protein precursor [Porcine astrovirus 4],1105379,1105379,Porcine astrovirus 4,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,18590,1105378,21,Porcine astrovirus 2,nan-Porcine astrovirus 2,RNA2,TRUE,FALSE,Viruses,1105378,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,9.70E-06,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_93_length_1605_cov_2.217277,1605,96,TRUE,nr,1020,513,Viruses,1868658,99.6,Human astrovirus,WMV69873.1 MAG: ORF2 [Human astrovirus],1868658,1868658,Human astrovirus,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,19567,1609138,13,Human astrovirus MLB3,,RdRp_SP,TRUE,TRUE,Viruses,1609138,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,4.14E-05,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_102_length_1564_cov_3.564896,1564,129,TRUE,nr,680,375,Viruses,1868658,96,Human astrovirus,WMV69871.1 MAG: ORF1a [Human astrovirus],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,20624,1609138,13,Human astrovirus MLB3,,RdRp_NS,TRUE,TRUE,Viruses,1609138,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,5.56E-05,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_96_length_1527_cov_2.949655,1527,90,TRUE,nr,778,375,Viruses,2920424,96.3,Hubei mamastrovirus 1,UMO75784.1 MAG: ORF1ab [Hubei mamastrovirus 1],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,691,2794618,24,TBD,Abak-Pig astrovirus ahast-2,RdRp_SP,TRUE,TRUE,Viruses,2794618,Swine,Pig,Ebonyi,21978928,390,599868,21379060,35838192,4.21E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWIFGOAT011_S29_2_656747,SEZONOWIFGOAT011_S29_2_656747_NODE_3828_length_1213_cov_15.730634,1213,199,TRUE,nr,266,137,Viruses,2870633,98.5,Caprine astrovirus,UFA46035.1 capsid protein precursor [Caprine astrovirus],2870633,2870633,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,34760,2870633,10,Caprine astrovirus,,RNA2,TRUE,FALSE,Viruses,2870633,Caprine,Goat,Ondo,11857250,49003,154180,11703070,15568284,1.70E-05,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_229_length_1145_cov_2.015918,1145,44,TRUE,nr,585,303,Viruses,1868658,99,Human astrovirus,WMV69871.1 MAG: ORF1a [Human astrovirus],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,39172,1609138,13,Human astrovirus MLB3,,RdRp_NS,TRUE,TRUE,Viruses,1609138,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,1.90E-05,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_270_length_1082_cov_3434.822886,1082,77842,TRUE,nr,478,228,Viruses,1239567,96.5,Mamastrovirus 3,"ALQ78707.1 orf1b, partial [Mamastrovirus 3]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1137931,7,Astrovirus wild boar/WBAstV-1/2011/HUN,,RdRp_NS,TRUE,TRUE,Viruses,1137931,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,0.006242815,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_270_length_1082_cov_3434.822886,1082,77842,TRUE,nr,478,228,Viruses,1239567,96.5,Mamastrovirus 3,"ALQ78707.1 orf1b, partial [Mamastrovirus 3]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,2920443,14,Jiangsu mamastrovirus 1,,RdRp_NS,TRUE,TRUE,Viruses,2920443,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,0.006242815,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_270_length_1082_cov_3434.822886,1082,77842,TRUE,nr,478,228,Viruses,1239567,96.5,Mamastrovirus 3,"ALQ78707.1 orf1b, partial [Mamastrovirus 3]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1239567,17,Mamastrovirus 3,Abak-Mamastrovirus 3,RdRp_NS,TRUE,TRUE,Viruses,1239567,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,0.006242815,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_270_length_1082_cov_3434.822886,1082,77842,TRUE,nr,478,228,Viruses,1239567,96.5,Mamastrovirus 3,"ALQ78707.1 orf1b, partial [Mamastrovirus 3]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1239567,19,Mamastrovirus 4,,RdRp_NS,TRUE,TRUE,Viruses,1239567,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,0.006242815,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_178_length_983_cov_5.283664,983,117,TRUE,nr,406,199,Viruses,336959,96.5,Chicken astrovirus,"AXL64626.1 RNA-dependent RNA polymerase protein, partial [Chicken astrovirus]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,53954,336959,11,Chicken astrovirus,,RdRp,TRUE,TRUE,Viruses,336959,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,3.65E-06,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_381_length_963_cov_3.291196,963,75,TRUE,nr,349,166,Viruses,1868658,99.4,Human astrovirus,WMV69872.1 MAG: ORF1b [Human astrovirus],1868658,1868658,Human astrovirus,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,56405,1609138,13,Human astrovirus MLB3,,RdRp_NS,TRUE,TRUE,Viruses,1609138,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,3.23E-05,,Virus,IV,single stranded RNA positive sense,1
SEZONOWOGDOG002_S5_657747,SEZONOWOGDOG002_S5_657747_NODE_183_length_938_cov_1.860627,938,28,TRUE,nr,648,312,Viruses,1566335,98.1,Astrovirus HK-2014,"AIW53316.1 non-structural polyprotein, partial [Astrovirus HK-2014]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,59764,1566335,6,Astrovirus HK-2014,,RdRp_NS,TRUE,TRUE,Viruses,1566335,Canine,Dog,Ondo,2408828,23601,206703,2202125,26820504,1.27E-05,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_211_length_935_cov_1.723776,935,29,TRUE,nr,600,311,Viruses,1239577,98.1,Mamastrovirus 13,WPH57483.1 nonstructural protein 1a [Mamastrovirus 13],1239577,1239577,Mamastrovirus 13,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,60178,1239577,16,Mamastrovirus 13,,RdRp_NS,TRUE,TRUE,Viruses,1239577,Caprine,Goat,Ondo,21656736,244074,316763,21339973,42621040,1.36E-06,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_408_length_922_cov_5.011834,922,94,TRUE,nr,276,141,Viruses,1912147,96.5,Mamastrovirus sp.,"USC30028.1 MAG: ORF1a, partial [Mamastrovirus sp.]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,61995,1239567,19,Mamastrovirus 4,,RdRp_NS,TRUE,TRUE,Viruses,1239567,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,6.71E-06,,Virus,IV,single stranded RNA positive sense,1
AINWZDOG002_S38_657735,AINWZDOG002_S38_657735_NODE_65_length_869_cov_2.204545,869,38,TRUE,nr,597,289,Viruses,683172,98.3,Astrovirus MLB2,WEU38091.1 putative RNA-dependent RNA polymerase [Astrovirus MLB2],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,70621,683172,8,Astrovirus MLB2,,RdRp,TRUE,TRUE,Viruses,683172,Canine,Dog,Ebonyi,201828,7103,38065,163763,27237758,0.000232043,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_487_length_845_cov_3.329427,845,70,TRUE,nr,562,262,Viruses,1137931,98.5,Astrovirus wild boar/WBAstV-1/2011/HUN,"YP_005271208.1 ORF1b, partial [Astrovirus wild boar/WBAstV-1/2011/HUN]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1137931,7,Astrovirus wild boar/WBAstV-1/2011/HUN,,RdRp_NS,TRUE,TRUE,Viruses,1137931,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,5.00E-06,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_487_length_845_cov_3.329427,845,70,TRUE,nr,562,262,Viruses,1137931,98.5,Astrovirus wild boar/WBAstV-1/2011/HUN,"YP_005271208.1 ORF1b, partial [Astrovirus wild boar/WBAstV-1/2011/HUN]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,2920443,14,Jiangsu mamastrovirus 1,,RdRp_NS,TRUE,TRUE,Viruses,2920443,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,5.00E-06,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_487_length_845_cov_3.329427,845,70,TRUE,nr,562,262,Viruses,1137931,98.5,Astrovirus wild boar/WBAstV-1/2011/HUN,"YP_005271208.1 ORF1b, partial [Astrovirus wild boar/WBAstV-1/2011/HUN]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1239567,17,Mamastrovirus 3,Abak-Mamastrovirus 3,RdRp_NS,TRUE,TRUE,Viruses,1239567,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,5.00E-06,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_487_length_845_cov_3.329427,845,70,TRUE,nr,562,262,Viruses,1137931,98.5,Astrovirus wild boar/WBAstV-1/2011/HUN,"YP_005271208.1 ORF1b, partial [Astrovirus wild boar/WBAstV-1/2011/HUN]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,2118,1239567,19,Mamastrovirus 4,,RdRp_NS,TRUE,TRUE,Viruses,1239567,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,5.00E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_341_length_782_cov_1.476596,782,19,TRUE,nr,399,204,Viruses,1239565,99.5,Mamastrovirus 1,"AYH64926.1 putative serine protease, partial [Mamastrovirus 1]",1239565,1239565,Mamastrovirus 1,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,89480,1239565,15,Mamastrovirus 1,,RdRp_NS,TRUE,TRUE,Viruses,1239565,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,1.14E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT014_OS_S75_673628,SENONOWGOT014_OS_S75_673628_NODE_364_length_753_cov_1.270710,753,22,TRUE,nr,404,215,Viruses,12456,96.3,Human astrovirus 1,QRD80907.1 putative serine protease [Human astrovirus 1],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,97696,1609138,13,Human astrovirus MLB3,,RdRp_NS,TRUE,TRUE,Viruses,1609138,Caprine,Goat,Ondo,17223238,182250,509089,16714149,26864012,1.32E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_289_length_749_cov_1.686012,749,31,TRUE,nr,348,178,Viruses,70793,94.9,Turkey astrovirus,NP_853540.1 orf1ab polyprotein (pp1ab) [Turkey astrovirus],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,15327,70793,25,Turkey astrovirus,,NSP,TRUE,FALSE,Viruses,70793,Caprine,Goat,Ondo,17869036,313482,391748,17477288,33879770,1.77E-06,,Virus,IV,single stranded RNA positive sense,1
AINWZDOG002_S38_657735,AINWZDOG002_S38_657735_NODE_94_length_678_cov_2.159734,678,26,TRUE,nr,438,225,Viruses,683172,100,Astrovirus MLB2,"WEU80866.1 serine protease, partial [Astrovirus MLB2]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,126661,683172,8,Astrovirus MLB2,,RdRp_NS,TRUE,TRUE,Viruses,683172,Canine,Dog,Ebonyi,201828,7103,38065,163763,27237758,0.000158766,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_690_length_663_cov_4.585324,663,50,TRUE,nr,265,193,Viruses,1239567,68.9,Mamastrovirus 3,QRD99425.1 MAG: capsid protein precursor [Mamastrovirus 3],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,134520,1239567,18,TBD,Ondo-Mamastrovirus 3,RNA2,TRUE,FALSE,Viruses,1239567,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,3.57E-06,,Virus,IV,single stranded RNA positive sense,1
AINWZCHICKEN002_S57_655748,AINWZCHICKEN002_S57_655748_NODE_158_length_660_cov_1.747856,660,21,TRUE,nr,442,217,Viruses,336959,94.9,Chicken astrovirus,WOA00635.1 RNA-dependent RNA polymerase [Chicken astrovirus],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,135992,336959,11,Chicken astrovirus,,RdRp,TRUE,TRUE,Viruses,336959,Avian,Chicken,Ebonyi,4137892,3055,443200,3694692,53532728,5.68E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWGOT003_RS_S79_673627,SENONOWGOT003_RS_S79_673627_NODE_376_length_656_cov_3.464594,656,37,TRUE,nr,389,209,Viruses,2598088,92.3,Ovine astrovirus S5.1,QDP38700.1 nonstructural protein nsp1a [Ovine astrovirus S5.1],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,138338,2598088,20,Ovine astrovirus S5.1,,RdRp_NS,TRUE,TRUE,Viruses,2598088,Caprine,Goat,Ondo,21656736,244074,316763,21339973,42621040,1.73E-06,,Virus,IV,single stranded RNA positive sense,1
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_712_length_654_cov_2.974003,654,48,TRUE,nr,404,218,Viruses,1239567,94.5,Mamastrovirus 3,QBJ01390.1 MAG: ORF1a [Mamastrovirus 3],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,139386,1239567,17,Mamastrovirus 3,Abak-Mamastrovirus 3,RdRp_NS,TRUE,TRUE,Viruses,1239567,Rat,Rodent,Ondo,14395086,1211,381655,14013431,21548754,3.43E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_448_length_632_cov_7.127928,632,101,TRUE,nr,332,156,Viruses,1609138,96.8,Human astrovirus MLB3,"BDS38218.1 RNA-dependent RNA polymerase, partial [Human astrovirus MLB3]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,152846,1609138,13,Human astrovirus MLB3,,RdRp,TRUE,TRUE,Viruses,1609138,Caprine,Goat,Ebonyi ,11109452,93517,179659,10929793,24738340,9.24E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_481_length_629_cov_3.230072,629,27,TRUE,nr,409,200,Viruses,1027244,93,Bovine astrovirus B170/HK,YP_009010952.1 nsp1ab [Bovine astrovirus B170/HK],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,155192,1435485,9,Bovine astrovirus,,RdRp_NS,TRUE,TRUE,Viruses,1435485,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,8.42E-07,,Virus,IV,single stranded RNA positive sense,1
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_323_length_598_cov_1.069098,598,9,TRUE,nr,232,200,Viruses,2116149,54,Hainan astro-like virus 1,AVM87129.1 RNA-dependent RNA polymerase [Hainan astro-like virus 1],,,,TRUE,,Astroviridae,FALSE,TRUE,179058,2116150,23,TBD,Abak-Hainan astro-like virus 2,RdRp,TRUE,TRUE,Viruses,2116150,Canine,Dog,Ondo,1631558,14040,439287,1192271,18909772,7.55E-06,,Virus,IV,single stranded RNA positive sense,1
AIAMAPIG001_S63_657713,AIAMAPIG001_S63_657713_NODE_906_length_585_cov_2679.559055,585,19215,TRUE,nr,217,133,Viruses,1239567,87.2,Mamastrovirus 3,"QBJ01362.1 MAG: ORF1a, partial [Mamastrovirus 3]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,190612,1239567,17,Mamastrovirus 3,Abak-Mamastrovirus 3,RdRp_NS,TRUE,TRUE,Viruses,1239567,Swine,Pig,Ebonyi,12859236,3145,390181,12469055,25684542,0.001541015,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_590_length_580_cov_18.115308,580,262,TRUE,nr,258,129,Viruses,1495051,89.1,Water buffalo astrovirus,"QUB36857.1 non-structural protein 1ab, partial [Water buffalo astrovirus]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,196154,1495051,27,TBD,Ondo-Water buffalo astrovirus,RdRp_NS,TRUE,TRUE,Viruses,1495051,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,8.17E-06,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2031_length_571_cov_2.141700,571,19,TRUE,nr,408,189,Viruses,1868658,100,Human astrovirus,WMV69872.1 MAG: ORF1b [Human astrovirus],1868658,1868658,Human astrovirus,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,205286,1609138,13,Human astrovirus MLB3,,RdRp_NS,TRUE,TRUE,Viruses,1609138,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,8.19E-06,,Virus,IV,single stranded RNA positive sense,1
SEZONOWIFGOAT011_S29_2_656747,SEZONOWIFGOAT011_S29_2_656747_NODE_14910_length_566_cov_4.024540,566,34,TRUE,nr,220,110,Viruses,1435485,96.4,Bovine astrovirus,"CUI02222.1 nonstructural protein, putative serine protase [Bovine astrovirus]",,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,211436,1435485,9,Bovine astrovirus,,RdRp_NS,TRUE,TRUE,Viruses,1435485,Caprine,Goat,Ondo,11857250,49003,154180,11703070,15568284,2.91E-06,,Virus,IV,single stranded RNA positive sense,1
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_691_length_551_cov_2.364979,551,29,TRUE,nr,153,96,Viruses,1435485,76,Bovine astrovirus,WEP24318.1 ORF1a [Bovine astrovirus],,,,TRUE,Pisuviricota,Astroviridae,FALSE,TRUE,230229,1435485,22,TBD,Ondo-Bovine astrovirus,RdRp_NS,TRUE,TRUE,Viruses,1435485,Caprine,Goat,Ondo,32322646,186887,237422,32085224,57339964,9.04E-07,,Virus,IV,single stranded RNA positive sense,1
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_2483_length_540_cov_1.125270,540,14,TRUE,nr,73.6,102,Viruses,2116150,40.2,Hainan astro-like virus 2,"AVM87474.1 hypothetical protein, partial [Hainan astro-like virus 2]",2116150,2116150,Hainan astro-like virus 2,TRUE,,Astroviridae,FALSE,TRUE,245193,2116150,23,TBD,Abak-Hainan astro-like virus 2,hypothetical,TRUE,FALSE,Viruses,2116150,Canine,Dog,Ebonyi,2802322,19907,481658,2320664,29774724,6.03E-06,,Virus,IV,single stranded RNA positive sense,1
