sample,contig_name,name,ska_species,collected_by,family,read_count,sample_type,identity
AIAMA_GOT007_OS_S45_673461,AIAMA_GOT007_OS_S45_673461_NODE_831_length_656_cov_6.666667,human gammaherpesvirus,Goat,Ebonyi ,Orthoherpesviridae,154,Oral,98.3
AIAMA_GOT005_OS_S43_673459,AIAMA_GOT005_OS_S43_673459_NODE_588_length_585_cov_19.659449,human gammaherpesvirus,Goat,Ebonyi ,Orthoherpesviridae,247,Oral,96.5
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_339_length_883_cov_1.652605,Marek's disease virus,Rodent,Ondo,Orthoherpesviridae,50,Lung,97.7
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_226_length_556_cov_1.584551,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,25,Liver,98.6
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_253_length_546_cov_2.014925,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,23,Liver,98.6
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_26_length_972_cov_1.827933,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,34,Liver,86.6
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_92_length_653_cov_2.272569,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,27,Liver,89.7
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_7_length_2077_cov_2.203500,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,81,Liver,97.2
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_88_length_658_cov_1.475043,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,13,Liver,96.3
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_176_length_580_cov_1.968191,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,17,Liver,94.6
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_38_length_823_cov_1.443700,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,20,Liver,94.4
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_166_length_507_cov_0.832558,Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,8,Lung,94.3
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_33_length_868_cov_1.849558,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,33,Liver,94.2
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_44_length_675_cov_1.484950,Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,18,Lung,92.7
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_70_length_701_cov_2.439103,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,28,Liver,92.6
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_125_length_543_cov_1.283262,Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,13,Lung,91.7
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_19_length_981_cov_1.894912,Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,35,Lung,91.1
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_368_length_511_cov_1.898618,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,13,Liver,89.5
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_158_length_511_cov_1.023041,Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,8,Lung,89.2
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_90_length_656_cov_2.031088,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,20,Liver,89
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_377_length_508_cov_1.955916,Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,12,Liver,86.6
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_43_length_796_cov_2.806676,Ondo Mastomys natalensis cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,39,Liver,83.1
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_141_length_601_cov_2.912214,Ondo Mastomys natalensis cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,25,Liver,81.9
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_12_length_1485_cov_2.156960,Ondo Mastomys natalensis cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,56,Liver,78.9
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_18_length_1210_cov_1.632833,Ondo Mastomys natalensis cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,35,Liver,69.1
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_190_length_573_cov_1.467742,Ondo Mastomys natalensis cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,10,Liver,68.6
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_35_length_731_cov_1.255352,Ondo Mastomys natalensis cytomegalovirus,Rodent,Ondo,Orthoherpesviridae,12,Lung,67.4
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_77_length_681_cov_1.736755,Ondo Mastomys natalensis cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,20,Liver,51
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_235_length_553_cov_1.245798,Ondo Mastomys natalensis cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,8,Liver,39
OD_ZAD_AGR007_LUNG_S52_673492,OD_ZAD_AGR007_LUNG_S52_673492_NODE_1368_length_500_cov_0.825059,Ondo Meleagrid alphaherpesvirus,Rodent,Ondo,Orthoherpesviridae,4,Lung,52.9
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_23_length_1001_cov_2.404762,Ondo Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,43,Liver,75.1
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_37_length_718_cov_1.508580,Ondo Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,25,Lung,73
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_137_length_605_cov_1.839015,Ondo Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,19,Liver,65.2
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_40_length_692_cov_2.097561,Ondo Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,40,Lung,55.1
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_159_length_510_cov_1.307159,Ondo Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,10,Lung,51.8
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_59_length_722_cov_1.506977,Ondo Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,13,Liver,51.7
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_119_length_622_cov_1.944954,Ondo Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,24,Liver,51.4
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_33_length_746_cov_1.581465,Ondo Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,36,Lung,48.8
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_182_length_577_cov_2.574000,Ondo Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,22,Liver,84.3
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_132_length_609_cov_1.874060,Ondo Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,30,Liver,83.5
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_162_length_508_cov_1.689095,Ondo Murid betaherpesvirus,Rodent,Ondo,Orthoherpesviridae,10,Lung,82.3
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_286_length_535_cov_1.454148,Ondo Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,11,Liver,82.1
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_57_length_729_cov_1.874233,Ondo Murid betaherpesvirus,Rodent,Ondo ,Orthoherpesviridae,23,Liver,73.7
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_188_length_574_cov_1.104628,Ondo Murid gammaherpesvirus ,Rodent,Ondo ,Orthoherpesviridae,8,Liver,69.8
SEZONOWIFRR068_LUNG_S59_673525,SEZONOWIFRR068_LUNG_S59_673525_NODE_37_length_718_cov_1.508580,Ondo Murine cytomegalovirus ,Rodent,Ondo,Orthoherpesviridae,25,Lung,73
SEZONOWIFGOT007_RS_S70_673666,SEZONOWIFGOT007_RS_S70_673666_NODE_2698_length_526_cov_1.151448,Ovine gammaherpesvirus 2,Goat,Ondo,Orthoherpesviridae,14,Swab,92
SENONOWOGGOT017_OS_S72_673665,SENONOWOGGOT017_OS_S72_673665_NODE_865_length_500_cov_1.075650,Ovine gammaherpesvirus 2,Goat,Ondo,Orthoherpesviridae,8,Oral,89.6
SEZONOWIFGOT007_RS_S70_673666,SEZONOWIFGOT007_RS_S70_673666_NODE_2968_length_511_cov_0.912442,Ovine gammaherpesvirus 2,Goat,Ondo,Orthoherpesviridae,9,Swab,88.4
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_522_length_885_cov_2.595297,Ovine herpesvirus,Pig,Ebonyi ,Orthoherpesviridae,61,Rectal,99.7
AIAMASHEEP002_S54_656079,AIAMASHEEP002_S54_656079_NODE_58_length_1874_cov_2.329994,Ovine herpesvirus,Sheep,Ebonyi,Orthoherpesviridae,86,Swab,98.9
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_491_length_912_cov_2.514970,Ovine herpesvirus,Pig,Ebonyi ,Orthoherpesviridae,45,Rectal,98.1
AIAMA_PIG003_RS_S51_673463,AIAMA_PIG003_RS_S51_673463_NODE_992_length_620_cov_2.198895,Ovine herpesvirus,Pig,Ebonyi ,Orthoherpesviridae,22,Rectal,95.4
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_345_length_863_cov_1.823155,Porcine lymphotropic herpesvirus,Pig,Ebonyi,Orthoherpesviridae,33,Swab,99.6
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_364_length_848_cov_2.036316,Porcine lymphotropic herpesvirus,Pig,Ebonyi,Orthoherpesviridae,35,Swab,99.6
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_455_length_757_cov_2.036765,Porcine lymphotropic herpesvirus,Pig,Ebonyi,Orthoherpesviridae,22,Swab,99.1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_636_length_652_cov_3.113043,Porcine lymphotropic herpesvirus,Pig,Ebonyi,Orthoherpesviridae,46,Swab,98.4
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_70_length_1783_cov_1.958382,Porcine lymphotropic herpesvirus ,Pig,Ebonyi,Orthoherpesviridae,67,Swab,100
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_238_length_1013_cov_1.341880,Porcine lymphotropic herpesvirus ,Pig,Ebonyi,Orthoherpesviridae,24,Swab,100
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_726_length_619_cov_2.612546,Porcine lymphotropic herpesvirus ,Pig,Ebonyi,Orthoherpesviridae,22,Swab,100
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_775_length_606_cov_0.899811,Porcine lymphotropic herpesvirus ,Pig,Ebonyi,Orthoherpesviridae,10,Swab,99.5
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_1183_length_531_cov_1.138767,Porcine lymphotropic herpesvirus ,Pig,Ebonyi,Orthoherpesviridae,17,Swab,97.5
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_66_length_707_cov_2.320635,Rat cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,31,Liver,94.9
SEZONOWIFRR034_LIV_S74_1_666404,SEZONOWIFRR034_LIV_S74_1_666404_NODE_224_length_556_cov_3.753653,Rat cytomegalovirus,Rodent,Ondo ,Orthoherpesviridae,35,Liver,91
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_1043_length_505_cov_7.135514,Abak Canis familiaris papillomavirus9,Dog,Ebonyi,Papillomaviridae,52,Swab,81.6
AINWZDOG003_S39_657736,AINWZDOG003_S39_657736_NODE_331_length_750_cov_50.126300,Abak Canis familiaris papillomavirus9,Dog,Ebonyi,Papillomaviridae,649,Swab,78.6
AINWZDOG003_S39_657736,AINWZDOG003_S39_657736_NODE_245_length_919_cov_15.694774,Abak Canis familiaris papillomavirus9,Dog,Ebonyi,Papillomaviridae,200,Swab,75
SEZONOWISLIZARD001_S36_657719,SEZONOWISLIZARD001_S36_657719_NODE_292_length_885_cov_3.719059,Adeno-associated virus,Lizard,Ondo,Papillomaviridae,66,Swab,56
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_27_length_2136_cov_14.180670,Canine papillomavirus,Dog,Ebonyi,Papillomaviridae,449,Swab,100
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_601_length_822_cov_2.264430,Canine papillomavirus,Dog,Ebonyi,Papillomaviridae,36,Swab,100
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_601_length_822_cov_2.264430,Canine papillomavirus,Dog,Ebonyi,Papillomaviridae,36,Swab,100
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_60_length_1869_cov_2.140067,Canine papillomavirus,Dog,Ebonyi,Papillomaviridae,80,Swab,99.7
AIMGLDOG001_S59_657733,AIMGLDOG001_S59_657733_NODE_60_length_1869_cov_2.140067,Canine papillomavirus ,Dog,Ebonyi,Papillomaviridae,80,Swab,99.7
AIAMADOG001_S40_657732,AIAMADOG001_S40_657732_NODE_2_length_8355_cov_101.830515,Canine papillomavirus  ,Dog,Ebonyi,Papillomaviridae,15088,Swab,99.2
AIAMADOG002_OS_S64_673467,AIAMADOG002_OS_S64_673467_NODE_4_length_8355_cov_10.049891,Canine papillomavirus  ,Dog,Ebonyi ,Papillomaviridae,1648,Oral,99.2
AIAMADOG002_OS_S64_673467,AIAMADOG002_OS_S64_673467_NODE_4_length_8355_cov_10.049891,Canine papillomavirus  ,Dog,Ebonyi ,Papillomaviridae,1648,Oral,99.2
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_427_length_843_cov_2.889034,Canis familiaris papillomavirus,Dog,Ebonyi,Papillomaviridae,45,Swab,93
AINWZDOG003_S39_657736,AINWZDOG003_S39_657736_NODE_36_length_2231_cov_41.688487,Canis familiaris papillomavirus,Dog,Ebonyi,Papillomaviridae,1778,Swab,92.2
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_567_length_704_cov_11.001595,Canis familiaris papillomavirus,Dog,Ebonyi,Papillomaviridae,130,Swab,88.7
AINWZDOG001_S37_657734,AINWZDOG001_S37_657734_NODE_692_length_633_cov_13.642086,Canis familiaris papillomavirus,Dog,Ebonyi,Papillomaviridae,138,Swab,86.7
AINWZDOG003_S39_657736,AINWZDOG003_S39_657736_NODE_206_length_1028_cov_39.649842,Canis familiaris papillomavirus,Dog,Ebonyi,Papillomaviridae,703,Swab,86.1
OD_ZAD_AGR008_LUNG_S53_673493,OD_ZAD_AGR008_LUNG_S53_673493_NODE_2313_length_515_cov_1.267123,Human papillomavirus,Rodent,Ondo,Papillomaviridae,15,Lung,98.8
OD_ZAD_AGR008_LUNG_S53_673493,OD_ZAD_AGR008_LUNG_S53_673493_NODE_2000_length_546_cov_1.658849,Human papillomavirus ,Rodent,Ondo,Papillomaviridae,23,Lung,100
SEZONOWOGDOG016_S23_657752,SEZONOWOGDOG016_S23_657752_NODE_510_length_509_cov_1.618056,Human papillomavirus ,Dog,Ondo,Papillomaviridae,11,Swab,100
OD_ZAD_AGR008_LUNG_S53_673493,OD_ZAD_AGR008_LUNG_S53_673493_NODE_1906_length_555_cov_2.251046,Human papillomavirus ,Rodent,Ondo,Papillomaviridae,39,Lung,99.5
SEZONOWOGDOG016_S23_657752,SEZONOWOGDOG016_S23_657752_NODE_471_length_534_cov_1.884026,Human papillomavirus ,Dog,Ondo,Papillomaviridae,20,Swab,99.3
OD_ZAD_AGR008_LUNG_S53_673493,OD_ZAD_AGR008_LUNG_S53_673493_NODE_1542_length_603_cov_1.811787,Human papillomavirus ,Rodent,Ondo,Papillomaviridae,24,Lung,97.5
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_333_length_584_cov_12.112426,Ondo Canine papillomavirus ,Dog,Ondo,Papillomaviridae,116,Swab,76.9
SEZONOWDOG009_S20_657738,SEZONOWDOG009_S20_657738_NODE_132_length_1050_cov_2.735868,Ondo Canine papillomavirus ,Dog,Ondo,Papillomaviridae,56,Swab,46.7
OD_ZAD_AGR008_LUNG_S53_673493,OD_ZAD_AGR008_LUNG_S53_673493_NODE_2394_length_508_cov_1.638051,Ondo Human papillomavirus,Rodent,Ondo,Papillomaviridae,21,Lung,84.6
SEZONOWISLIZARD001_S36_657719,SEZONOWISLIZARD001_S36_657719_NODE_602_length_661_cov_1.522260,Ondo Human papillomavirus,Lizard,Ondo,Papillomaviridae,19,Swab,46
SEZONOWISLIZARD001_S36_657719,SEZONOWISLIZARD001_S36_657719_NODE_23_length_3380_cov_2.010294,Ondo Leptonychotes weddellii papillomavirus ,Lizard,Ondo,Papillomaviridae,137,Swab,52.1
AINWZ_GOT010_OS_S69_673481,AINWZ_GOT010_OS_S69_673481_NODE_144_length_1111_cov_5.835590,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,398,Oral,99.4
AINWZ_GOT010_OS_S69_673481,AINWZ_GOT010_OS_S69_673481_NODE_5_length_5579_cov_5.877317,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,2321,Oral,99.1
AINWZ_GOT010_OS_S69_673481,AINWZ_GOT010_OS_S69_673481_NODE_5_length_5579_cov_5.877317,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,2321,Oral,99.1
AIAMA_GOT006_RS_S44_673460,AIAMA_GOT006_RS_S44_673460_NODE_1_length_10675_cov_45.620117,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,18554,Rectal,98.9
AIAMA_GOT006_RS_S44_673460,AIAMA_GOT006_RS_S44_673460_NODE_1_length_10675_cov_45.620117,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,18554,Rectal,98.9
AINWZ_GOT010_OS_S69_673481,AINWZ_GOT010_OS_S69_673481_NODE_8_length_4561_cov_5.722123,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,2064,Oral,97.9
AIAMA_GOT006_RS_S44_673460,AIAMA_GOT006_RS_S44_673460_NODE_6_length_4530_cov_43.221199,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,8339,Rectal,97.3
AINWZ_GOT010_OS_S69_673481,AINWZ_GOT010_OS_S69_673481_NODE_34_length_2122_cov_4.829340,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,672,Oral,96.5
AINWZ_GOT010_OS_S69_673481,AINWZ_GOT010_OS_S69_673481_NODE_34_length_2122_cov_4.829340,peste-des-petits-ruminants virus,Goat,Ebonyi ,Paramyxoviridae,672,Oral,96.5
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_193_length_1114_cov_39.765670,Abak Partitiviridae sp.,Pig,Ebonyi,Partitiviridae,738,Swab,68.9
SEZONOWIFSHEEP001_S33_656082,SEZONOWIFSHEEP001_S33_656082_NODE_491_length_775_cov_0.901146,Abak Partitiviridae sp.,Sheep,Ondo,Partitiviridae,21,Swab,67.8
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_158_length_1636_cov_70.545863,Abak Partitiviridae sp.,Rodent,Ondo,Partitiviridae,2210,Lung,67.7
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_522_length_822_cov_1.444295,Abak Partitiviridae sp.,Goat,Ondo,Partitiviridae,37,Rectal,64.5
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_679_length_668_cov_1.494078,Abak Partitiviridae sp.,Rodent,Ondo,Partitiviridae,17,Lung,61.5
AIAMAGOAT003_S50_657720,AIAMAGOAT003_S50_657720_NODE_357_length_1646_cov_9.486297,Abak Partitiviridae sp.,Goat,Ebonyi,Partitiviridae,302,Swab,61.2
SEZONOWIFSHEEP001_S33_656082,SEZONOWIFSHEEP001_S33_656082_NODE_1104_length_547_cov_1.021277,Abak Partitiviridae sp.,Sheep,Ondo,Partitiviridae,10,Swab,60
SEZONOWOGDOG010_S3_657749,SEZONOWOGDOG010_S3_657749_NODE_175_length_1276_cov_1.287740,Abak Partitiviridae sp.,Dog,Ondo,Partitiviridae,29,Swab,54.7
OD_ZAD_AGR010_LUNG_S55_674094,OD_ZAD_AGR010_LUNG_S55_674094_NODE_526_length_796_cov_1.618915,Abak Partitiviridae sp.,Rodent,Ondo,Partitiviridae,32,Lung,50.8
AINWZPIG001_S62_657715,AINWZPIG001_S62_657715_NODE_197_length_1528_cov_11.665059,Abak Partitiviridae sp.,Pig,Ebonyi,Partitiviridae,321,Swab,48.1
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_1204_length_528_cov_0.993348,Abak Rosellinia necatrix partitivirus ,Pig,Ebonyi,Partitiviridae,10,Swab,73.3
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_125_length_1346_cov_3.866824,Abak Rosellinia necatrix partitivirus ,Pig,Ebonyi,Partitiviridae,90,Swab,60.7
AIAMAPIG002_S64_657714,AIAMAPIG002_S64_657714_NODE_73_length_1761_cov_10.267221,Abak Sarcosphaera coronaria partitivirus,Pig,Ebonyi,Partitiviridae,365,Swab,77
SENONOWISUGOT001_RS_S74_673659,SENONOWISUGOT001_RS_S74_673659_NODE_859_length_632_cov_0.754955,Partitiviridae sp.,Goat,Ondo,Partitiviridae,15,Rectal,93.4
AIAMA_SHP006_OS_S48_673466,AIAMA_SHP006_OS_S48_673466_NODE_782_length_511_cov_1.907834,Abak Canine parvovirus,Sheep,Ebonyi ,Parvoviridae,16,Oral,81.4
AINWZR014_LIV_S14_663073,AINWZR014_LIV_S14_663073_NODE_768_length_784_cov_2.421499,Abak Parvovirinae sp.,Rodent,Ebonyi ,Parvoviridae,23,Liver,82.6
AIAMAR011_LIV_S31_663039,AIAMAR011_LIV_S31_663039_NODE_1279_length_585_cov_3.009843,Abak Rat parvovirus ,Rodent,Ebonyi ,Parvoviridae,28,Liver,75.6
AINWZDOG002_S38_657735,AINWZDOG002_S38_657735_NODE_120_length_599_cov_1.952107,Adeno-associated virus,Dog,Ebonyi,Parvoviridae,15,Swab,99.5
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_94_length_1711_cov_6.574663,Avian adeno-associated virus,Goat,Ondo,Parvoviridae,333,Rectal,99.6
SENONOWISUGOT004_RS_S77_673661,SENONOWISUGOT004_RS_S77_673661_NODE_505_length_616_cov_1.439703,Avian adeno-associated virus,Goat,Ondo,Parvoviridae,16,Rectal,97.9
SENONOWISUGOT005_RS_S71_673662,SENONOWISUGOT005_RS_S71_673662_NODE_31_length_2629_cov_5.719436,Avian adeno-associated virus,Goat,Ondo,Parvoviridae,450,Rectal,95.5
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_317_length_1045_cov_353.106952,Canine minute virus,Dog,Ondo,Parvoviridae,7752,Swab,100
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_317_length_1045_cov_353.106952,Canine minute virus,Dog,Ondo,Parvoviridae,7752,Swab,100
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_711_length_709_cov_302.549051,Canine minute virus,Dog,Ondo,Parvoviridae,3942,Swab,100
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_711_length_709_cov_302.549051,Canine minute virus,Dog,Ondo,Parvoviridae,3942,Swab,100
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_1_length_10198_cov_701.986266,Canine minute virus,Dog,Ondo,Parvoviridae,76842,Swab,99.6
SEZONOWISDOGOO1_S19_657744,SEZONOWISDOGOO1_S19_657744_NODE_1_length_10198_cov_701.986266,Canine minute virus,Dog,Ondo,Parvoviridae,76842,Swab,99.6
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_18_length_6200_cov_364.946105,Canine minute virus,Dog,Ondo,Parvoviridae,24584,Swab,98.3
SEZONOWOGDOG014_S21_657751,SEZONOWOGDOG014_S21_657751_NODE_18_length_6200_cov_364.946105,Canine minute virus,Dog,Ondo,Parvoviridae,24584,Swab,98.3
SEZONOWOGDOG002_S5_657747,SEZONOWOGDOG002_S5_657747_NODE_166_length_986_cov_111.163688,Canine parvovirus,Dog,Ondo,Parvoviridae,2070,Swab,100
SEZONOWOGDOG002_S5_657747,SEZONOWOGDOG002_S5_657747_NODE_166_length_986_cov_111.163688,Canine parvovirus,Dog,Ondo,Parvoviridae,2070,Swab,100
SEZONOWOGDOG002_S5_657747,SEZONOWOGDOG002_S5_657747_NODE_166_length_986_cov_111.163688,Canine parvovirus,Dog,Ondo,Parvoviridae,2070,Swab,100
AINWZDOG003_S39_657736,AINWZDOG003_S39_657736_NODE_7_length_4386_cov_667.889534,Canine parvovirus,Dog,Ebonyi,Parvoviridae,59600,Swab,99.9
AINWZDOG003_S39_657736,AINWZDOG003_S39_657736_NODE_7_length_4386_cov_667.889534,Canine parvovirus,Dog,Ebonyi,Parvoviridae,59600,Swab,99.9
AINWZDOG003_S39_657736,AINWZDOG003_S39_657736_NODE_7_length_4386_cov_667.889534,Canine parvovirus,Dog,Ebonyi,Parvoviridae,59600,Swab,99.9
